MSA Code,MSA Title,State FIPS Code,State Name,PUMA Code,PUMA Name,MSA 2010 Population,PUMA 2010 Population,Intersection 2010 Population,Percent MSA Population,Percent PUMA Population
42340,"Savannah, GA",13,Georgia,00300,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties PUMA","347,611","137,060","52,250",15.03,38.12
42340,"Savannah, GA",13,Georgia,00401,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City PUMA,"347,611","159,408","159,408",45.86,100.00
42340,"Savannah, GA",13,Georgia,00402,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA,"347,611","105,720","105,720",30.41,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,00701,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA","563,631","110,441","110,441",19.59,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,00702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,"563,631","132,272","132,272",23.47,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,00801,Luzerne County (East)--Kingston Borough PUMA,"563,631","128,489","128,489",22.80,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,00802,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA,"563,631","127,701","127,701",22.66,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,00803,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,"563,631","132,023","64,728",11.48,49.03
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11501,Pierce County (Central)--Tacoma City (Central) PUMA,"3,439,809","120,116","120,116",3.49,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11502,Pierce County (Northwest)--Peninsula Region & Tacoma City (West) PUMA,"3,439,809","109,866","109,866",3.19,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11503,Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord PUMA,"3,439,809","107,584","107,584",3.13,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11504,"Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway PUMA","3,439,809","125,138","125,138",3.64,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11505,Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities PUMA,"3,439,809","107,086","107,086",3.11,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11506,Pierce County (East Central)--Puyallup City & South Hill PUMA,"3,439,809","120,383","120,383",3.50,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11507,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge PUMA","3,439,809","105,052","105,052",3.05,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11601,Seattle City (Northwest) PUMA,"3,439,809","137,644","137,644",4.00,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11602,Seattle City (Northeast) PUMA,"3,439,809","118,748","118,748",3.45,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11603,Seattle City (Downtown)--Queen Anne & Magnolia PUMA,"3,439,809","116,891","116,891",3.40,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11604,Seattle City (Southeast)--Capitol Hill PUMA,"3,439,809","107,411","107,411",3.12,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11605,Seattle City (West)--Duwamish & Beacon Hill PUMA,"3,439,809","127,812","127,812",3.72,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11606,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities PUMA","3,439,809","113,128","113,128",3.29,100.00
